material_id,spacegroup,spacegroup_number,crystal_system,a,b,c,alpha,beta,gamma,density,volume,n_atoms,chgnet_energy_per_atom,chgnet_forces_norm,chgnet_stress_norm,comp_MagpieData minimum Number,comp_MagpieData maximum Number,comp_MagpieData range Number,comp_MagpieData mean Number,comp_MagpieData avg_dev Number,comp_MagpieData mode Number,comp_MagpieData minimum MendeleevNumber,comp_MagpieData maximum MendeleevNumber,comp_MagpieData range MendeleevNumber,comp_MagpieData mean MendeleevNumber,comp_MagpieData avg_dev MendeleevNumber,comp_MagpieData mode MendeleevNumber,comp_MagpieData minimum AtomicWeight,comp_MagpieData maximum AtomicWeight,comp_MagpieData range AtomicWeight,comp_MagpieData mean AtomicWeight,comp_MagpieData avg_dev AtomicWeight,comp_MagpieData mode AtomicWeight,comp_MagpieData minimum MeltingT,comp_MagpieData maximum MeltingT,comp_MagpieData range MeltingT,comp_MagpieData mean MeltingT,comp_MagpieData avg_dev MeltingT,comp_MagpieData mode MeltingT,comp_MagpieData minimum Column,comp_MagpieData maximum Column,comp_MagpieData range Column,comp_MagpieData mean Column,comp_MagpieData avg_dev Column,comp_MagpieData mode Column,comp_MagpieData minimum Row,comp_MagpieData maximum Row,comp_MagpieData range Row,comp_MagpieData mean Row,comp_MagpieData avg_dev Row,comp_MagpieData mode Row,comp_MagpieData minimum CovalentRadius,comp_MagpieData maximum CovalentRadius,comp_MagpieData range CovalentRadius,comp_MagpieData mean CovalentRadius,comp_MagpieData avg_dev CovalentRadius,comp_MagpieData mode CovalentRadius,comp_MagpieData minimum Electronegativity,comp_MagpieData maximum Electronegativity,comp_MagpieData range Electronegativity,comp_MagpieData mean Electronegativity,comp_MagpieData avg_dev Electronegativity,comp_MagpieData mode Electronegativity,comp_MagpieData minimum NsValence,comp_MagpieData maximum NsValence,comp_MagpieData range NsValence,comp_MagpieData mean NsValence,comp_MagpieData avg_dev NsValence,comp_MagpieData mode NsValence,comp_MagpieData minimum NpValence,comp_MagpieData maximum NpValence,comp_MagpieData range NpValence,comp_MagpieData mean NpValence,comp_MagpieData avg_dev NpValence,comp_MagpieData mode NpValence,comp_MagpieData minimum NdValence,comp_MagpieData maximum NdValence,comp_MagpieData range NdValence,comp_MagpieData mean NdValence,comp_MagpieData avg_dev NdValence,comp_MagpieData mode NdValence,comp_MagpieData minimum NfValence,comp_MagpieData maximum NfValence,comp_MagpieData range NfValence,comp_MagpieData mean NfValence,comp_MagpieData avg_dev NfValence,comp_MagpieData mode NfValence,comp_MagpieData minimum NValence,comp_MagpieData maximum NValence,comp_MagpieData range NValence,comp_MagpieData mean NValence,comp_MagpieData avg_dev NValence,comp_MagpieData mode NValence,comp_MagpieData minimum NsUnfilled,comp_MagpieData maximum NsUnfilled,comp_MagpieData range NsUnfilled,comp_MagpieData mean NsUnfilled,comp_MagpieData avg_dev NsUnfilled,comp_MagpieData mode NsUnfilled,comp_MagpieData minimum NpUnfilled,comp_MagpieData maximum NpUnfilled,comp_MagpieData range NpUnfilled,comp_MagpieData mean NpUnfilled,comp_MagpieData avg_dev NpUnfilled,comp_MagpieData mode NpUnfilled,comp_MagpieData minimum NdUnfilled,comp_MagpieData maximum NdUnfilled,comp_MagpieData range NdUnfilled,comp_MagpieData mean NdUnfilled,comp_MagpieData avg_dev NdUnfilled,comp_MagpieData mode NdUnfilled,comp_MagpieData minimum NfUnfilled,comp_MagpieData maximum NfUnfilled,comp_MagpieData range NfUnfilled,comp_MagpieData mean NfUnfilled,comp_MagpieData avg_dev NfUnfilled,comp_MagpieData mode NfUnfilled,comp_MagpieData minimum NUnfilled,comp_MagpieData maximum NUnfilled,comp_MagpieData range NUnfilled,comp_MagpieData mean NUnfilled,comp_MagpieData avg_dev NUnfilled,comp_MagpieData mode NUnfilled,comp_MagpieData minimum GSvolume_pa,comp_MagpieData maximum GSvolume_pa,comp_MagpieData range GSvolume_pa,comp_MagpieData mean GSvolume_pa,comp_MagpieData avg_dev GSvolume_pa,comp_MagpieData mode GSvolume_pa,comp_MagpieData minimum GSbandgap,comp_MagpieData maximum GSbandgap,comp_MagpieData range GSbandgap,comp_MagpieData mean GSbandgap,comp_MagpieData avg_dev GSbandgap,comp_MagpieData mode GSbandgap,comp_MagpieData minimum GSmagmom,comp_MagpieData maximum GSmagmom,comp_MagpieData range GSmagmom,comp_MagpieData mean GSmagmom,comp_MagpieData avg_dev GSmagmom,comp_MagpieData mode GSmagmom,comp_MagpieData minimum SpaceGroupNumber,comp_MagpieData maximum SpaceGroupNumber,comp_MagpieData range SpaceGroupNumber,comp_MagpieData mean SpaceGroupNumber,comp_MagpieData avg_dev SpaceGroupNumber,comp_MagpieData mode SpaceGroupNumber,density_density,density_vpa,density_packing fraction,sym_spacegroup_num,sym_crystal_system,sym_crystal_system_int,sym_is_centrosymmetric,sym_n_symmetry_ops,rdf_rdf [0.00000 - 0.10000]A,rdf_rdf [0.10000 - 0.20000]A,rdf_rdf [0.20000 - 0.30000]A,rdf_rdf [0.30000 - 0.40000]A,rdf_rdf [0.40000 - 0.50000]A,rdf_rdf [0.50000 - 0.60000]A,rdf_rdf [0.60000 - 0.70000]A,rdf_rdf [0.70000 - 0.80000]A,rdf_rdf [0.80000 - 0.90000]A,rdf_rdf [0.90000 - 1.00000]A,rdf_rdf [1.00000 - 1.10000]A,rdf_rdf [1.10000 - 1.20000]A,rdf_rdf [1.20000 - 1.30000]A,rdf_rdf [1.30000 - 1.40000]A,rdf_rdf [1.40000 - 1.50000]A,rdf_rdf [1.50000 - 1.60000]A,rdf_rdf [1.60000 - 1.70000]A,rdf_rdf [1.70000 - 1.80000]A,rdf_rdf [1.80000 - 1.90000]A,rdf_rdf [1.90000 - 2.00000]A,rdf_rdf [2.00000 - 2.10000]A,rdf_rdf [2.10000 - 2.20000]A,rdf_rdf [2.20000 - 2.30000]A,rdf_rdf [2.30000 - 2.40000]A,rdf_rdf [2.40000 - 2.50000]A,rdf_rdf [2.50000 - 2.60000]A,rdf_rdf [2.60000 - 2.70000]A,rdf_rdf [2.70000 - 2.80000]A,rdf_rdf [2.80000 - 2.90000]A,rdf_rdf [2.90000 - 3.00000]A,rdf_rdf [3.00000 - 3.10000]A,rdf_rdf [3.10000 - 3.20000]A,rdf_rdf [3.20000 - 3.30000]A,rdf_rdf [3.30000 - 3.40000]A,rdf_rdf [3.40000 - 3.50000]A,rdf_rdf [3.50000 - 3.60000]A,rdf_rdf [3.60000 - 3.70000]A,rdf_rdf [3.70000 - 3.80000]A,rdf_rdf [3.80000 - 3.90000]A,rdf_rdf [3.90000 - 4.00000]A,rdf_rdf [4.00000 - 4.10000]A,rdf_rdf [4.10000 - 4.20000]A,rdf_rdf [4.20000 - 4.30000]A,rdf_rdf [4.30000 - 4.40000]A,rdf_rdf [4.40000 - 4.50000]A,rdf_rdf [4.50000 - 4.60000]A,rdf_rdf [4.60000 - 4.70000]A,rdf_rdf [4.70000 - 4.80000]A,rdf_rdf [4.80000 - 4.90000]A,rdf_rdf [4.90000 - 5.00000]A,rdf_rdf [5.00000 - 5.10000]A,rdf_rdf [5.10000 - 5.20000]A,rdf_rdf [5.20000 - 5.30000]A,rdf_rdf [5.30000 - 5.40000]A,rdf_rdf [5.40000 - 5.50000]A,rdf_rdf [5.50000 - 5.60000]A,rdf_rdf [5.60000 - 5.70000]A,rdf_rdf [5.70000 - 5.80000]A,rdf_rdf [5.80000 - 5.90000]A,rdf_rdf [5.90000 - 6.00000]A,rdf_rdf [6.00000 - 6.10000]A,rdf_rdf [6.10000 - 6.20000]A,rdf_rdf [6.20000 - 6.30000]A,rdf_rdf [6.30000 - 6.40000]A,rdf_rdf [6.40000 - 6.50000]A,rdf_rdf [6.50000 - 6.60000]A,rdf_rdf [6.60000 - 6.70000]A,rdf_rdf [6.70000 - 6.80000]A,rdf_rdf [6.80000 - 6.90000]A,rdf_rdf [6.90000 - 7.00000]A,rdf_rdf [7.00000 - 7.10000]A,rdf_rdf [7.10000 - 7.20000]A,rdf_rdf [7.20000 - 7.30000]A,rdf_rdf [7.30000 - 7.40000]A,rdf_rdf [7.40000 - 7.50000]A,rdf_rdf [7.50000 - 7.60000]A,rdf_rdf [7.60000 - 7.70000]A,rdf_rdf [7.70000 - 7.80000]A,rdf_rdf [7.80000 - 7.90000]A,rdf_rdf [7.90000 - 8.00000]A,rdf_rdf [8.00000 - 8.10000]A,rdf_rdf [8.10000 - 8.20000]A,rdf_rdf [8.20000 - 8.30000]A,rdf_rdf [8.30000 - 8.40000]A,rdf_rdf [8.40000 - 8.50000]A,rdf_rdf [8.50000 - 8.60000]A,rdf_rdf [8.60000 - 8.70000]A,rdf_rdf [8.70000 - 8.80000]A,rdf_rdf [8.80000 - 8.90000]A,rdf_rdf [8.90000 - 9.00000]A,rdf_rdf [9.00000 - 9.10000]A,rdf_rdf [9.10000 - 9.20000]A,rdf_rdf [9.20000 - 9.30000]A,rdf_rdf [9.30000 - 9.40000]A,rdf_rdf [9.40000 - 9.50000]A,rdf_rdf [9.50000 - 9.60000]A,rdf_rdf [9.60000 - 9.70000]A,rdf_rdf [9.70000 - 9.80000]A,rdf_rdf [9.80000 - 9.90000]A,rdf_rdf [9.90000 - 10.00000]A,xrd_peak_pos_1,xrd_peak_int_1,xrd_peak_pos_2,xrd_peak_int_2,xrd_peak_pos_3,xrd_peak_int_3,xrd_peak_pos_4,xrd_peak_int_4,xrd_peak_pos_5,xrd_peak_int_5,xrd_peak_pos_6,xrd_peak_int_6,xrd_peak_pos_7,xrd_peak_int_7,xrd_peak_pos_8,xrd_peak_int_8,xrd_peak_pos_9,xrd_peak_int_9,xrd_peak_pos_10,xrd_peak_int_10
2109450,P-1,2,triclinic,7.986,10.453199999999999,17.9035,81.8214,79.941,89.497,1.7935713136128764,1456.4319690977868,126,-0.05026013404130936,56.4833869934082,22.440874099731445,1.0,53.0,52.0,6.095238095238095,3.978835978835978,6.0,77.0,96.0,19.0,84.0,7.301587301587301,77.0,1.00794,126.90447,125.89653,12.485019047619048,9.226289100529101,12.0107,14.01,3823.0,3808.99,2000.3057142857144,1851.6259410430837,3823.0,1.0,17.0,16.0,9.26984126984127,6.300831443688587,14.0,1.0,5.0,4.0,1.7619047619047619,0.5804988662131519,2.0,31.0,139.0,108.0,62.01587301587302,23.63114134542706,76.0,1.9,3.44,1.54,2.439047619047619,0.19924414210128483,2.55,1.0,2.0,1.0,1.619047619047619,0.471655328798186,2.0,0.0,5.0,5.0,1.4603174603174602,1.112622826908541,2.0,0.0,10.0,10.0,0.31746031746031744,0.6147644242882337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,3.3968253968253967,1.8261526832955401,4.0,0.0,1.0,1.0,0.38095238095238093,0.471655328798186,0.0,0.0,4.0,4.0,2.253968253968254,1.8291761148904007,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.634920634920635,1.4300831443688586,4.0,5.64,43.015,37.375,8.182440476190475,3.777037037037036,5.64,0.0,7.853,7.853,5.391190476190476,1.87566439909297,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,180.68253968253967,25.145880574452015,194.0,1.7935713136128764,11.558983881728468,0.11850530286350106,2,triclinic,7,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.5365193841874,0.0,0.0,0.0,443.94216396774203,227.40763059894968,15.30931557750314,148.614665661172,48.04359752504802,42.991300998558,58.0439081404722,227.5879697191705,0.0,21.79990098363353,169.86688083897633,177.7359685785757,96.17953922780943,99.53598201054368,136.2117509381373,67.94019202736823,67.64008598317777,67.23263383498961,107.52518623110957,191.57176056354908,98.34882564341956,120.54960647544453,125.53152892074313,142.22112868803066,188.37098607711363,140.24014707059976,116.72331089581309,140.19021199171578,153.81017810322157,135.45453023376226,142.90896865534768,125.41089309344189,121.73629566889576,119.95994534642776,163.06716695789186,121.21953821481311,130.6362995823758,122.62859824431794,125.54235215406237,110.12654055373382,129.1860558290058,113.95999561069945,137.3630452449593,99.69598308075116,119.07125404351531,95.14604685176913,97.69075924580584,120.62307474415513,121.59619868004536,127.15523779642152,119.07589959039957,133.98441667366757,131.63977449823508,132.70246753260594,139.29752371519544,121.93021031679733,127.5873141264317,131.02601609913577,129.18588820386464,137.8964586645829,119.52686501247354,121.64290634245361,122.63745634536835,134.5409544748696,118.53355895565642,109.86071519304859,156.59651109863233,125.47716956097636,119.37032982949329,107.03400133273904,127.96859056554989,137.58229839309135,133.1245895102805,128.58917997753676,131.43356355663624,115.5616490070836,117.12763578302399,123.76271028428391,117.77634392681232,124.91892174863953,121.8403090644932,144.20162688899,123.64869949445733,116.7531905724572,121.33729031829915,118.50689408239248,120.59649050310594,21.18342297890702,100.0,9.294242534671628,39.558840442375065,20.525026710099056,27.83627628875899,25.081967718869457,22.87857157556369,18.414395002218374,21.295285302355765,20.911109448633738,20.48322490397157,24.354232676870303,19.14033888181576,10.13982494196384,16.487520225100514,28.562293307812133,16.363050512788842,25.02029192317523,15.279318508965304
